736*736,541696,25,6686.66
736*736,541696,26,6689.15
736*736,541696,27,6686.53
736*736,541696,28,6689.92
736*736,541696,29,6684.58
736*736,541696,30,6688.32
736*736,541696,31,6699.01
736*736,541696,32,6677.82
736*736,541696,33,6724.1
736*736,541696,34,6709.66
736*736,541696,35,6666.02
736*736,541696,36,6689.82
736*736,541696,37,6692.16
736*736,541696,38,6691.26
736*736,541696,39,6688.16
736*736,541696,40,6680.54
736*736,541696,41,6703.65
736*736,541696,42,6690.46
736*736,541696,43,6708.8
736*736,541696,44,6691.49
736*736,541696,45,6709.86
736*736,541696,46,6692.64
736*736,541696,47,6685.63
736*736,541696,48,6692.74
736*736,541696,49,6696.38
736*736,541696,50,147122
736*736,541696,51,5861.31
736*736,541696,52,5857.76
736*736,541696,53,5880.13
736*736,541696,54,148329
736*736,541696,55,146799
736*736,541696,56,149146
736*736,541696,57,147515
736*736,541696,58,147732
736*736,541696,59,146458
736*736,541696,1,6.82339
736*736,541696,2,6.69107
736*736,541696,3,6.74422
736*736,541696,4,6.70317
736*736,541696,1,6.70534
736*736,541696,1,6.6943
736*736,541696,2,6.69638
736*736,541696,3,6.71987
736*736,541696,4,6.67094
736*736,541696,2,6.70326
736*736,541696,3,6.72547
736*736,541696,4,6.69782
736*736,541696,5,6.6857
736*736,541696,1,6.70221
736*736,541696,1,6.69296
736*736,541696,1,6.66726
736*736,541696,1,6.69917
736*736,541696,1,6.66858
736*736,541696,2,6.66896
736*736,541696,3,6.6585
736*736,541696,4,6.68422
736*736,541696,5,6.69066
736*736,541696,6,6.6833
736*736,541696,7,6.75373
736*736,541696,8,6.66992
736*736,541696,9,6.67888
736*736,541696,10,6.68202
736*736,541696,1,50.883
736*736,541696,1,6.66234
